sample_id,timestamp,ax,ay,az,gx,gy,gz,label
59,1774316415.7956054,1.23,-0.86,10.2,0,0.07,0.18,swipe_up
59,1774316415.8072562,1.2,-0.91,10.2,-0.01,0.1,0.18,swipe_up
59,1774316415.8171947,1.08,-0.97,10.28,-0.02,0.11,0.18,swipe_up
59,1774316415.8265436,0.96,-1.06,10.5,-0.05,0.1,0.17,swipe_up
59,1774316415.8370144,0.95,-1.14,10.52,-0.07,0.07,0.15,swipe_up
59,1774316415.8433304,0.94,-1.16,10.46,-0.09,0.04,0.14,swipe_up
59,1774316415.8559084,0.91,-1.11,10.41,-0.1,0.02,0.12,swipe_up
59,1774316415.8626328,0.92,-1.09,10.44,-0.12,0,0.11,swipe_up
59,1774316415.8773577,0.98,-1.07,10.4,-0.13,-0.02,0.1,swipe_up
59,1774316415.8834848,1,-1.12,10.35,-0.13,-0.02,0.11,swipe_up
60,1774316418.6873572,-1.64,0.38,10.36,-0.04,0.13,-0.02,swipe_up
60,1774316418.6935074,-1.61,0.38,10.32,-0.05,0.14,-0.03,swipe_up
60,1774316418.7090936,-1.61,0.36,10.32,-0.06,0.15,-0.03,swipe_up
60,1774316418.7124865,-1.78,0.33,10.4,-0.06,0.13,-0.02,swipe_up
60,1774316418.7292883,-1.77,0.35,10.45,-0.07,0.1,-0.02,swipe_up
60,1774316418.7375057,-1.71,0.38,10.28,-0.08,0.08,-0.02,swipe_up
60,1774316418.7453213,-1.6,0.38,10.1,-0.08,0.09,-0.01,swipe_up
60,1774316418.7585511,-1.51,0.42,9.99,-0.07,0.11,-0.01,swipe_up
60,1774316418.7637484,-1.43,0.4,9.85,-0.06,0.15,0,swipe_up
60,1774316418.7800157,-1.46,0.39,9.85,-0.06,0.19,0,swipe_up
60,1774316418.7851963,-1.45,0.38,9.79,-0.06,0.22,0,swipe_up
60,1774316418.7929263,-1.36,0.37,9.69,-0.08,0.25,-0.02,swipe_up
60,1774316418.8084054,-1.27,0.38,9.48,-0.09,0.31,-0.06,swipe_up
60,1774316418.8134446,-1.18,0.47,9.31,-0.11,0.38,-0.1,swipe_up
60,1774316418.8296201,-1.18,0.55,9.21,-0.14,0.46,-0.14,swipe_up
60,1774316418.8340755,-1.19,0.63,9.1,-0.19,0.54,-0.15,swipe_up
60,1774316418.850864,-1.38,0.84,9.17,-0.25,0.66,-0.15,swipe_up
60,1774316418.854928,-1.52,0.93,8.8,-0.29,0.81,-0.13,swipe_up
60,1774316418.870351,-1.25,0.96,8.2,-0.25,1.02,-0.11,swipe_up
60,1774316418.8744643,-1.05,0.76,7.88,-0.1,1.29,-0.13,swipe_up
60,1774316418.8871565,-1.13,0.71,8.31,0.11,1.63,-0.22,swipe_up
60,1774316418.8953125,-1.34,0.82,9.57,0.24,1.93,-0.41,swipe_up
60,1774316418.9089575,-1.75,0.88,10.89,0.22,2.15,-0.59,swipe_up
60,1774316418.9131958,-2.23,1.15,12.15,0.06,2.24,-0.66,swipe_up
60,1774316418.9289298,-2.99,1.47,13.04,-0.17,2.21,-0.62,swipe_up
60,1774316418.9350884,-3.68,1.79,13.86,-0.45,2.15,-0.5,swipe_up
60,1774316418.9497943,-3.96,1.46,15.11,-0.73,2.07,-0.33,swipe_up
60,1774316418.9560645,-4.43,0.44,16.95,-1,2,-0.14,swipe_up
60,1774316418.9688206,-5.23,-0.66,19.39,-1.23,1.85,0,swipe_up
60,1774316418.9738996,-6.07,-1.63,21.54,-1.41,1.62,0.1,swipe_up
60,1774316418.9895866,-7.1,-2.52,23.1,-1.47,1.33,0.18,swipe_up
60,1774316418.9949503,-8.17,-3.33,24.41,-1.43,1.05,0.27,swipe_up
60,1774316419.006904,-9.42,-3.91,25.88,-1.35,0.71,0.39,swipe_up
60,1774316419.0176063,-10.58,-4.54,27.44,-1.36,0.22,0.49,swipe_up
60,1774316419.0230522,-11.06,-5.39,28.06,-1.47,-0.47,0.53,swipe_up
60,1774316419.0357072,-11.04,-6.18,27.42,-1.58,-1.18,0.45,swipe_up
60,1774316419.0485182,-10.8,-6.59,26.03,-1.65,-1.78,0.21,swipe_up
60,1774316419.0567117,-10.57,-6.75,24.43,-1.61,-2.23,-0.12,swipe_up
60,1774316419.0679977,-10.34,-6.71,22.95,-1.5,-2.56,-0.44,swipe_up
60,1774316419.076862,-10.3,-6.43,21.46,-1.27,-2.81,-0.69,swipe_up
